Name,SL_release_speed_std,SL_release_speed_mean,SL_release_speed_min,SL_release_speed_max,SL_release_pos_x_std,SL_release_pos_x_mean,SL_release_pos_x_min,SL_release_pos_x_max,SL_release_pos_z_std,SL_release_pos_z_mean,SL_release_pos_z_min,SL_release_pos_z_max,SL_pfx_x_std,SL_pfx_x_mean,SL_pfx_x_min,SL_pfx_x_max,SL_pfx_z_std,SL_pfx_z_mean,SL_pfx_z_min,SL_pfx_z_max,SL_vx0_std,SL_vx0_mean,SL_vx0_min,SL_vx0_max,SL_vy0_std,SL_vy0_mean,SL_vy0_min,SL_vy0_max,SL_vz0_std,SL_vz0_mean,SL_vz0_min,SL_vz0_max,SL_ax_std,SL_ax_mean,SL_ax_min,SL_ax_max,SL_ay_std,SL_ay_mean,SL_ay_min,SL_ay_max,SL_az_std,SL_az_mean,SL_az_min,SL_az_max,SL_effective_speed_std,SL_effective_speed_mean,SL_effective_speed_min,SL_effective_speed_max,SL_release_spin_rate_std,SL_release_spin_rate_mean,SL_release_spin_rate_min,SL_release_spin_rate_max,FF_release_speed_std,FF_release_speed_mean,FF_release_speed_min,FF_release_speed_max,FF_release_pos_x_std,FF_release_pos_x_mean,FF_release_pos_x_min,FF_release_pos_x_max,FF_release_pos_z_std,FF_release_pos_z_mean,FF_release_pos_z_min,FF_release_pos_z_max,FF_pfx_x_std,FF_pfx_x_mean,FF_pfx_x_min,FF_pfx_x_max,FF_pfx_z_std,FF_pfx_z_mean,FF_pfx_z_min,FF_pfx_z_max,FF_vx0_std,FF_vx0_mean,FF_vx0_min,FF_vx0_max,FF_vy0_std,FF_vy0_mean,FF_vy0_min,FF_vy0_max,FF_vz0_std,FF_vz0_mean,FF_vz0_min,FF_vz0_max,FF_ax_std,FF_ax_mean,FF_ax_min,FF_ax_max,FF_ay_std,FF_ay_mean,FF_ay_min,FF_ay_max,FF_az_std,FF_az_mean,FF_az_min,FF_az_max,FF_effective_speed_std,FF_effective_speed_mean,FF_effective_speed_min,FF_effective_speed_max,FF_release_spin_rate_std,FF_release_spin_rate_mean,FF_release_spin_rate_min,FF_release_spin_rate_max,CU_release_speed_std,CU_release_speed_mean,CU_release_speed_min,CU_release_speed_max,CU_release_pos_x_std,CU_release_pos_x_mean,CU_release_pos_x_min,CU_release_pos_x_max,CU_release_pos_z_std,CU_release_pos_z_mean,CU_release_pos_z_min,CU_release_pos_z_max,CU_pfx_x_std,CU_pfx_x_mean,CU_pfx_x_min,CU_pfx_x_max,CU_pfx_z_std,CU_pfx_z_mean,CU_pfx_z_min,CU_pfx_z_max,CU_vx0_std,CU_vx0_mean,CU_vx0_min,CU_vx0_max,CU_vy0_std,CU_vy0_mean,CU_vy0_min,CU_vy0_max,CU_vz0_std,CU_vz0_mean,CU_vz0_min,CU_vz0_max,CU_ax_std,CU_ax_mean,CU_ax_min,CU_ax_max,CU_ay_std,CU_ay_mean,CU_ay_min,CU_ay_max,CU_az_std,CU_az_mean,CU_az_min,CU_az_max,CU_effective_speed_std,CU_effective_speed_mean,CU_effective_speed_min,CU_effective_speed_max,CU_release_spin_rate_std,CU_release_spin_rate_mean,CU_release_spin_rate_min,CU_release_spin_rate_max,FT_release_speed_std,FT_release_speed_mean,FT_release_speed_min,FT_release_speed_max,FT_release_pos_x_std,FT_release_pos_x_mean,FT_release_pos_x_min,FT_release_pos_x_max,FT_release_pos_z_std,FT_release_pos_z_mean,FT_release_pos_z_min,FT_release_pos_z_max,FT_pfx_x_std,FT_pfx_x_mean,FT_pfx_x_min,FT_pfx_x_max,FT_pfx_z_std,FT_pfx_z_mean,FT_pfx_z_min,FT_pfx_z_max,FT_vx0_std,FT_vx0_mean,FT_vx0_min,FT_vx0_max,FT_vy0_std,FT_vy0_mean,FT_vy0_min,FT_vy0_max,FT_vz0_std,FT_vz0_mean,FT_vz0_min,FT_vz0_max,FT_ax_std,FT_ax_mean,FT_ax_min,FT_ax_max,FT_ay_std,FT_ay_mean,FT_ay_min,FT_ay_max,FT_az_std,FT_az_mean,FT_az_min,FT_az_max,FT_effective_speed_std,FT_effective_speed_mean,FT_effective_speed_min,FT_effective_speed_max,FT_release_spin_rate_std,FT_release_spin_rate_mean,FT_release_spin_rate_min,FT_release_spin_rate_max,CH_release_speed_std,CH_release_speed_mean,CH_release_speed_min,CH_release_speed_max,CH_release_pos_x_std,CH_release_pos_x_mean,CH_release_pos_x_min,CH_release_pos_x_max,CH_release_pos_z_std,CH_release_pos_z_mean,CH_release_pos_z_min,CH_release_pos_z_max,CH_pfx_x_std,CH_pfx_x_mean,CH_pfx_x_min,CH_pfx_x_max,CH_pfx_z_std,CH_pfx_z_mean,CH_pfx_z_min,CH_pfx_z_max,CH_vx0_std,CH_vx0_mean,CH_vx0_min,CH_vx0_max,CH_vy0_std,CH_vy0_mean,CH_vy0_min,CH_vy0_max,CH_vz0_std,CH_vz0_mean,CH_vz0_min,CH_vz0_max,CH_ax_std,CH_ax_mean,CH_ax_min,CH_ax_max,CH_ay_std,CH_ay_mean,CH_ay_min,CH_ay_max,CH_az_std,CH_az_mean,CH_az_min,CH_az_max,CH_effective_speed_std,CH_effective_speed_mean,CH_effective_speed_min,CH_effective_speed_max,CH_release_spin_rate_std,CH_release_spin_rate_mean,CH_release_spin_rate_min,CH_release_spin_rate_max,FC_release_speed_std,FC_release_speed_mean,FC_release_speed_min,FC_release_speed_max,FC_release_pos_x_std,FC_release_pos_x_mean,FC_release_pos_x_min,FC_release_pos_x_max,FC_release_pos_z_std,FC_release_pos_z_mean,FC_release_pos_z_min,FC_release_pos_z_max,FC_pfx_x_std,FC_pfx_x_mean,FC_pfx_x_min,FC_pfx_x_max,FC_pfx_z_std,FC_pfx_z_mean,FC_pfx_z_min,FC_pfx_z_max,FC_vx0_std,FC_vx0_mean,FC_vx0_min,FC_vx0_max,FC_vy0_std,FC_vy0_mean,FC_vy0_min,FC_vy0_max,FC_vz0_std,FC_vz0_mean,FC_vz0_min,FC_vz0_max,FC_ax_std,FC_ax_mean,FC_ax_min,FC_ax_max,FC_ay_std,FC_ay_mean,FC_ay_min,FC_ay_max,FC_az_std,FC_az_mean,FC_az_min,FC_az_max,FC_effective_speed_std,FC_effective_speed_mean,FC_effective_speed_min,FC_effective_speed_max,FC_release_spin_rate_std,FC_release_spin_rate_mean,FC_release_spin_rate_min,FC_release_spin_rate_max,KC_release_speed_std,KC_release_speed_mean,KC_release_speed_min,KC_release_speed_max,KC_release_pos_x_std,KC_release_pos_x_mean,KC_release_pos_x_min,KC_release_pos_x_max,KC_release_pos_z_std,KC_release_pos_z_mean,KC_release_pos_z_min,KC_release_pos_z_max,KC_pfx_x_std,KC_pfx_x_mean,KC_pfx_x_min,KC_pfx_x_max,KC_pfx_z_std,KC_pfx_z_mean,KC_pfx_z_min,KC_pfx_z_max,KC_vx0_std,KC_vx0_mean,KC_vx0_min,KC_vx0_max,KC_vy0_std,KC_vy0_mean,KC_vy0_min,KC_vy0_max,KC_vz0_std,KC_vz0_mean,KC_vz0_min,KC_vz0_max,KC_ax_std,KC_ax_mean,KC_ax_min,KC_ax_max,KC_ay_std,KC_ay_mean,KC_ay_min,KC_ay_max,KC_az_std,KC_az_mean,KC_az_min,KC_az_max,KC_effective_speed_std,KC_effective_speed_mean,KC_effective_speed_min,KC_effective_speed_max,KC_release_spin_rate_std,KC_release_spin_rate_mean,KC_release_spin_rate_min,KC_release_spin_rate_max,SI_release_speed_std,SI_release_speed_mean,SI_release_speed_min,SI_release_speed_max,SI_release_pos_x_std,SI_release_pos_x_mean,SI_release_pos_x_min,SI_release_pos_x_max,SI_release_pos_z_std,SI_release_pos_z_mean,SI_release_pos_z_min,SI_release_pos_z_max,SI_pfx_x_std,SI_pfx_x_mean,SI_pfx_x_min,SI_pfx_x_max,SI_pfx_z_std,SI_pfx_z_mean,SI_pfx_z_min,SI_pfx_z_max,SI_vx0_std,SI_vx0_mean,SI_vx0_min,SI_vx0_max,SI_vy0_std,SI_vy0_mean,SI_vy0_min,SI_vy0_max,SI_vz0_std,SI_vz0_mean,SI_vz0_min,SI_vz0_max,SI_ax_std,SI_ax_mean,SI_ax_min,SI_ax_max,SI_ay_std,SI_ay_mean,SI_ay_min,SI_ay_max,SI_az_std,SI_az_mean,SI_az_min,SI_az_max,SI_effective_speed_std,SI_effective_speed_mean,SI_effective_speed_min,SI_effective_speed_max,SI_release_spin_rate_std,SI_release_spin_rate_mean,SI_release_spin_rate_min,SI_release_spin_rate_max,PO_release_speed_std,PO_release_speed_mean,PO_release_speed_min,PO_release_speed_max,PO_release_pos_x_std,PO_release_pos_x_mean,PO_release_pos_x_min,PO_release_pos_x_max,PO_release_pos_z_std,PO_release_pos_z_mean,PO_release_pos_z_min,PO_release_pos_z_max,PO_pfx_x_std,PO_pfx_x_mean,PO_pfx_x_min,PO_pfx_x_max,PO_pfx_z_std,PO_pfx_z_mean,PO_pfx_z_min,PO_pfx_z_max,PO_vx0_std,PO_vx0_mean,PO_vx0_min,PO_vx0_max,PO_vy0_std,PO_vy0_mean,PO_vy0_min,PO_vy0_max,PO_vz0_std,PO_vz0_mean,PO_vz0_min,PO_vz0_max,PO_ax_std,PO_ax_mean,PO_ax_min,PO_ax_max,PO_ay_std,PO_ay_mean,PO_ay_min,PO_ay_max,PO_az_std,PO_az_mean,PO_az_min,PO_az_max,PO_effective_speed_std,PO_effective_speed_mean,PO_effective_speed_min,PO_effective_speed_max,PO_release_spin_rate_std,PO_release_spin_rate_mean,PO_release_spin_rate_min,PO_release_spin_rate_max,FS_release_speed_std,FS_release_speed_mean,FS_release_speed_min,FS_release_speed_max,FS_release_pos_x_std,FS_release_pos_x_mean,FS_release_pos_x_min,FS_release_pos_x_max,FS_release_pos_z_std,FS_release_pos_z_mean,FS_release_pos_z_min,FS_release_pos_z_max,FS_pfx_x_std,FS_pfx_x_mean,FS_pfx_x_min,FS_pfx_x_max,FS_pfx_z_std,FS_pfx_z_mean,FS_pfx_z_min,FS_pfx_z_max,FS_vx0_std,FS_vx0_mean,FS_vx0_min,FS_vx0_max,FS_vy0_std,FS_vy0_mean,FS_vy0_min,FS_vy0_max,FS_vz0_std,FS_vz0_mean,FS_vz0_min,FS_vz0_max,FS_ax_std,FS_ax_mean,FS_ax_min,FS_ax_max,FS_ay_std,FS_ay_mean,FS_ay_min,FS_ay_max,FS_az_std,FS_az_mean,FS_az_min,FS_az_max,FS_effective_speed_std,FS_effective_speed_mean,FS_effective_speed_min,FS_effective_speed_max,FS_release_spin_rate_std,FS_release_spin_rate_mean,FS_release_spin_rate_min,FS_release_spin_rate_max,EP_release_speed_std,EP_release_speed_mean,EP_release_speed_min,EP_release_speed_max,EP_release_pos_x_std,EP_release_pos_x_mean,EP_release_pos_x_min,EP_release_pos_x_max,EP_release_pos_z_std,EP_release_pos_z_mean,EP_release_pos_z_min,EP_release_pos_z_max,EP_pfx_x_std,EP_pfx_x_mean,EP_pfx_x_min,EP_pfx_x_max,EP_pfx_z_std,EP_pfx_z_mean,EP_pfx_z_min,EP_pfx_z_max,EP_vx0_std,EP_vx0_mean,EP_vx0_min,EP_vx0_max,EP_vy0_std,EP_vy0_mean,EP_vy0_min,EP_vy0_max,EP_vz0_std,EP_vz0_mean,EP_vz0_min,EP_vz0_max,EP_ax_std,EP_ax_mean,EP_ax_min,EP_ax_max,EP_ay_std,EP_ay_mean,EP_ay_min,EP_ay_max,EP_az_std,EP_az_mean,EP_az_min,EP_az_max,EP_effective_speed_std,EP_effective_speed_mean,EP_effective_speed_min,EP_effective_speed_max,EP_release_spin_rate_std,EP_release_spin_rate_mean,EP_release_spin_rate_min,EP_release_spin_rate_max,SC_release_speed_std,SC_release_speed_mean,SC_release_speed_min,SC_release_speed_max,SC_release_pos_x_std,SC_release_pos_x_mean,SC_release_pos_x_min,SC_release_pos_x_max,SC_release_pos_z_std,SC_release_pos_z_mean,SC_release_pos_z_min,SC_release_pos_z_max,SC_pfx_x_std,SC_pfx_x_mean,SC_pfx_x_min,SC_pfx_x_max,SC_pfx_z_std,SC_pfx_z_mean,SC_pfx_z_min,SC_pfx_z_max,SC_vx0_std,SC_vx0_mean,SC_vx0_min,SC_vx0_max,SC_vy0_std,SC_vy0_mean,SC_vy0_min,SC_vy0_max,SC_vz0_std,SC_vz0_mean,SC_vz0_min,SC_vz0_max,SC_ax_std,SC_ax_mean,SC_ax_min,SC_ax_max,SC_ay_std,SC_ay_mean,SC_ay_min,SC_ay_max,SC_az_std,SC_az_mean,SC_az_min,SC_az_max,SC_effective_speed_std,SC_effective_speed_mean,SC_effective_speed_min,SC_effective_speed_max,SC_release_spin_rate_std,SC_release_spin_rate_mean,SC_release_spin_rate_min,SC_release_spin_rate_max,KN_release_speed_std,KN_release_speed_mean,KN_release_speed_min,KN_release_speed_max,KN_release_pos_x_std,KN_release_pos_x_mean,KN_release_pos_x_min,KN_release_pos_x_max,KN_release_pos_z_std,KN_release_pos_z_mean,KN_release_pos_z_min,KN_release_pos_z_max,KN_pfx_x_std,KN_pfx_x_mean,KN_pfx_x_min,KN_pfx_x_max,KN_pfx_z_std,KN_pfx_z_mean,KN_pfx_z_min,KN_pfx_z_max,KN_vx0_std,KN_vx0_mean,KN_vx0_min,KN_vx0_max,KN_vy0_std,KN_vy0_mean,KN_vy0_min,KN_vy0_max,KN_vz0_std,KN_vz0_mean,KN_vz0_min,KN_vz0_max,KN_ax_std,KN_ax_mean,KN_ax_min,KN_ax_max,KN_ay_std,KN_ay_mean,KN_ay_min,KN_ay_max,KN_az_std,KN_az_mean,KN_az_min,KN_az_max,KN_effective_speed_std,KN_effective_speed_mean,KN_effective_speed_min,KN_effective_speed_max,KN_release_spin_rate_std,KN_release_spin_rate_mean,KN_release_spin_rate_min,KN_release_spin_rate_max
Roy Halladay,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.3824923891,77.6063174114,72.4,80.8,0,0,0,0,0,0,0,0,0.3282181692,0.6912334361,-0.27195,1.744575,0.2697072092,-0.0545259887,-1.2290333333,0.8851333333,1.859074417,2.4929691834,-2.952,8.135,1.9703016241,-112.9961186441,-117.499,-105.48700000000001,1.6416321898,-2.0327226502,-7.38,2.763,3.0251127132,7.6296764253,-1.317,17.652,1.9851153550999998,20.2570832049,14.744000000000002,31.43,2.4163182962,-34.3807534669,-43.978,-25.688000000000002,0,0,0,0,0,0,0,0,0.8379092054999999,92.59285714290002,91.1,94.2,0,0,0,0,0,0,0,0,0.4852165558,-1.1034708333,-2.3107416667,-0.8467083333,0.4062167591,0.8046619048,0.1512666667,1.5272666666999999,2.7495943272,6.9775,2.133,12.286,1.2881431502,-134.57171428569998,-137.067,-132.539,2.5204004672,-5.1423571429,-10.229,-0.9229999999999999,6.1673746759000005,-12.7095,-27.825,-8.875,2.5292877597,30.794,25.044,36.563,5.1159184864,-24.4095714286,-32.678000000000004,-15.196,0,0,0,0,0,0,0,0,1.2505509176,83.853820034,78.5,87.1,0,0,0,0,0,0,0,0,0.334857532,-1.1245903792,-2.05885,-0.00475,0.3369261457,0.12179451050000001,-0.8463333332999999,1.3653,2.0576431455,5.7250814940999994,-1.7409999999999999,10.963,1.805772911,-121.8929541596,-126.376,-114.337,1.9913191028,-3.3746808149,-9.032,2.326,3.6269403879000004,-10.777876061099999,-20.299,1.347,2.2823500538,23.3688081494,14.72,30.745,3.5400738566000003,-32.9045432937,-43.077,-19.205,0,0,0,0,0,0,0,0,1.1725987458,91.4017931859,86.6,95.5,0,0,0,0,0,0,0,0,0.2791956585,-0.4310966079,-0.9496916667,0.4892916667,0.24971680870000001,0.9915872484999999,0.17133333329999997,1.8956333333000002,2.2096235029,5.3866676629,-2.635,12.392000000000001,1.6906195727000002,-132.9365295876,-138.967,-126.016,1.5577219884,-5.162517633,-9.86,0.591,3.6155704413,-3.9101876868,-10.545,7.827000000000001,2.7683339286,26.934137477600004,15.366,35.76,3.1777205377999995,-22.1470173341,-32.471,-10.724,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.1117590454000001,92.5222516556,88.5,95.8,0,0,0,0,0,0,0,0,0.2697650104,-1.3650000221,-2.1938416667,-0.9371666667,0.3041864479,0.7753874614,-0.0881,1.7265,2.2480082312,6.525498013200001,-0.282,13.027999999999999,1.5870007663999999,-134.52030993379998,-138.879,-128.60299999999998,1.6825424207,-4.7798847682,-9.368,1.6369999999999998,3.5070548669,-16.242218543,-26.955,-10.35,2.611612399,29.349867549699997,20.561999999999998,37.524,3.8621854636,-24.7538556291,-35.746,-12.684000000000001,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,88.8,88.8,88.8,0,0,0,0,0,0,0,0,0.0,-2.25925,-2.25925,-2.25925,0.0,0.2989,0.2989,0.2989,0.0,12.582,12.582,12.582,0.0,-128.68200000000002,-128.68200000000002,-128.68200000000002,0.0,-0.9059999999999999,-0.9059999999999999,-0.9059999999999999,0.0,-25.253,-25.253,-25.253,0.0,30.588,30.588,30.588,0.0,-30.955,-30.955,-30.955,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Clayton Kershaw,1.7829111372,84.3330726257,78.0,88.9,0,0,0,0,0,0,0,0,0.26354866239999997,-0.6726224953000001,-1.678925,0.1177166667,0.384304111,0.39178320299999997,-0.9767666667,1.6835,1.5062033749000001,-3.2470893855000003,-7.922000000000001,1.702,2.5622300397,-122.67610055870001,-129.263,-113.595,2.9043812373,-3.4479139665,-12.294,5.006,2.7656069698000003,-5.877852514,-15.827,2.832,2.4341603134,24.6550022346,17.711,31.851,4.1254307492,-29.983065921799998,-43.613,-15.088,0,0,0,0,0,0,0,0,1.0993820275,94.01042128600001,89.8,97.3,0,0,0,0,0,0,0,0,0.2549117479,0.0628029194,-0.6922333333,1.2964583333,0.22560445350000002,1.7713572949,1.0815,2.5162666667,1.8687636156999998,-4.7318567627,-11.927,2.041,1.5460632893000001,-136.6314447894,-141.308,-130.691,2.2222371494999997,-6.6161503326,-15.253,2.17,3.4632130588999996,2.616086031,-7.706,18.983,2.8095505211000003,31.149750332600004,20.489,39.345,2.9343498552,-11.460905543199999,-20.218,-1.357,0,0,0,0,0,0,0,0,1.403351271,74.3972826087,66.1,77.4,0,0,0,0,0,0,0,0,0.242318649,-0.3926468297,-1.010925,0.400225,0.3277169702,-1.1030246377,-1.7579333333000002,2.1407333333,1.3089369115,-1.8665978261000002,-5.14,3.02,2.0606909084000002,-108.3154565217,-112.684,-96.131,2.9279793500999998,0.30591847829999996,-7.555,8.753,2.0026826283,-2.2111141304,-7.371,4.5280000000000005,1.8226630249000002,21.463673913,15.474,25.909000000000002,2.4916147357,-42.7741902174,-47.669,-19.761,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.1247218792,83.1491666667,79.2,85.5,0,0,0,0,0,0,0,0,0.25330673670000003,0.8179221528,0.21235,1.4718083333,0.18582643829999998,1.6866533333000002,1.0399333333,2.1178,1.3277795236,-5.2218916667,-7.957000000000001,-2.133,1.6369231950999998,-120.7926416667,-124.06,-114.994,2.6598748309999998,-5.727,-12.388,0.41,2.7179978436,10.036575,3.728,17.077,2.2235988095,24.2805333333,20.245,30.787,1.9056351792,-16.832675,-23.008000000000003,-12.967,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
